security,num_trades,p900000_trade_value,p950000_trade_value,p990000_trade_value,p999000_trade_value,p999900_trade_value,p999990_trade_value,p999999_trade_value,trade_volume_bin,cluster,final_cluster,trade_volume_bin_rank,sector,industry
LNN,25,4884.0,9949.999999999982,12719.999999999996,13151.999999999998,13195.199999999997,13199.520000000004,13199.952000000001,15,0.0,15__0,11,Industrial Products,Manufacturing - Farm Equipment
LNSR,2,25760.0,26680.0,27416.0,27581.6,27598.16,27599.816000000003,27599.9816,5,3.0,5__3,13,Medical,Medical - Instruments
LNT,12,44925.0,88369.99999999993,129994.00000000006,139359.40000000008,140295.94000000006,140389.59400000007,140398.95939999993,10,2.0,10__2,12,Utilities,Utility - Electric Power
LNTH,455,15271.2,33392.99999999988,399599.99999999726,912500.9999999967,1083500.1000000115,1100600.0100000154,1102310.001000004,25,0.0,25__0,9,Medical,Medical - Products
LNW,28,8520.000000000004,13159.999999999996,15606.000000000002,16140.599999999999,16194.059999999998,16199.405999999999,16199.940600000002,15,0.0,15__0,11,Consumer Discretionary,Gaming
LNZA,3,12654.000000000002,12829.500000000002,12969.900000000001,13001.490000000002,13004.649000000001,13004.964900000003,13004.996490000001,5,0.0,5__0,13,Business Services,Technology Services
LOAR,35,14529.000000000007,64492.99999999995,141715.89999999967,171739.0900000001,174741.40900000007,175041.64089999988,175071.66409000006,15,0.0,15__0,11,Aerospace,Aerospace - Defense Equipment
LODE,53,8560.0,9779.999999999998,19893.59999999997,24489.360000000004,24948.93599999998,24994.893600000054,24999.489359999963,15,0.0,15__0,11,Basic Materials,Mining - Gold
LOGC,12,91840.50000000003,112862.24999999999,124172.45000000001,126717.24500000002,126971.72450000003,126997.17245000001,126999.71724499998,10,2.0,10__2,12,Retail-Wholesale,Internet - Commerce
LOGI,329,15989.999999999995,24551.999999999978,96099.99999999985,185227.20000000324,222710.21999999887,226458.52200000494,226833.35219999688,25,1.0,25__1,9,Computer and Technology,Computer - Peripheral Equipment
LOMA,9,11636.000000000002,18317.999999999993,23663.6,24866.359999999997,24986.636,24998.663600000003,24999.866359999993,10,0.0,10__0,12,Construction,Building Products - Home Builders
LOPE,14,8745.000000000004,33357.49999999998,68431.49999999994,76323.15000000001,77112.31499999996,77191.2315000001,77199.12314999994,10,0.0,10__0,12,Consumer Discretionary,Schools
LOVE,124,13922.5,19201.699999999997,27172.249999999993,50008.20499999988,52849.320500000096,53133.43205000019,53161.84320499995,20,0.0,20__0,10,Retail-Wholesale,Retail - Home Furnishings
LOW,3218,12885.300000000003,20763.449999999986,52226.99999999993,236293.40249999744,573277.5000000151,696327.7500000208,708632.7750000214,35,0.0,35__0,7,Retail-Wholesale,Retail - Home Furnishings
LPG,24,7929.999999999999,11916.99999999999,16991.3,18169.13,18286.91300000001,18298.69130000001,18299.86912999999,15,0.0,15__0,11,Transportation,Transportation - Shipping
LPLA,304,37869.99999999998,136802.99999999919,284549.99999999953,907155.2400000008,995215.5239999964,1004021.5524000106,1004902.1552399901,25,0.0,25__0,9,Finance,Financial - Investment Bank
LPRO,3,6246.8,6403.9,6529.58,6557.858,6560.6858,6560.96858,6560.9968579999995,5,0.0,5__0,13,Finance,Financial - Consumer Loans
LPSN,30,7858.000000000003,9756.999999999998,11420.000000000002,11942.0,11994.199999999999,11999.42,11999.941999999997,15,0.0,15__0,11,Computer and Technology,Internet - Services
LPTX,3,4300.0,4400.0,4480.0,4498.0,4499.8,4499.9800000000005,4499.998,5,0.0,5__0,13,Medical,Medical - Biomedical and Genetics
LPX,112,12692.600000000006,17674.79999999999,31432.400000000005,40072.11999999996,40979.21200000001,41069.921200000026,41078.992119999966,20,0.0,20__0,10,Construction,Building Products - Wood
LQDA,214,16321.500000000002,35335.99999999999,83526.00000000004,256343.4000000008,281877.84000000043,284431.2840000008,284686.6283999997,25,1.0,25__1,9,Medical,Medical - Biomedical and Genetics
LQDT,24,14992.0,17122.499999999993,24843.499999999996,26820.350000000006,27018.03500000002,27037.80350000002,27039.780349999983,15,0.0,15__0,11,Business Services,Auction and Valuation Services
LRCX,13654,14957.000000000007,24036.99999999997,60014.099999999984,156062.89699999886,283762.4500000175,331343.55404000956,336373.15540400095,40,1.0,40__1,6,Computer and Technology,Electronics - Semiconductors
LRMR,6,7470.0,8235.0,8847.0,8984.7,8998.470000000001,8999.847,8999.9847,10,0.0,10__0,12,Medical,Medical - Drugs
LRN,666,15430.0,23645.000000000004,59467.5,270226.25000000675,381397.62499999645,392514.76250001445,393626.4762499951,30,0.0,30__0,8,Consumer Discretionary,Schools
LSCC,363,14076.000000000005,19036.799999999992,35841.499999999985,658226.0899999784,961075.1089999926,991360.0109000416,994388.5010900041,25,1.0,25__1,9,Computer and Technology,Electronics - Semiconductors
LSEA,1,5800.0,5800.0,5800.0,5800.0,5800.0,5800.0,5800.0,0,0.0,0__0,14,Finance,Real Estate - Development
LSPD,43,15784.000000000013,62949.99999999994,165519.9999999999,182151.99999999994,183815.20000000013,183981.52000000008,183998.15199999997,15,0.0,15__0,11,Computer and Technology,Internet - Software
LSTR,28,11500.00000000001,38287.49999999996,336846.40000000014,432996.6399999996,442611.6639999997,443573.1663999998,443669.31664000027,15,0.0,15__0,11,Transportation,Transportation - Truck
LTBR,607,12500.0,17420.999999999996,28087.69999999993,53219.75400000006,58368.87539999979,58883.78754000062,58935.27875399942,30,0.0,30__0,8,Oils-Energy,Alternative Energy - Other
LTH,58,12675.000000000004,15000.0,24674.999999999993,36217.49999999995,37371.75000000006,37487.17500000008,37498.71750000004,20,0.0,20__0,10,Consumer Discretionary,Leisure and Recreation Services
LTRX,2,4903.5,4919.25,4931.85,4934.685,4934.9685,4934.99685,4934.999685,5,0.0,5__0,13,Computer and Technology,Computer - Networking
LU,27,16414.400000000005,20228.3,22263.399999999998,22476.34,22497.634,22499.763400000003,22499.976339999997,15,0.0,15__0,11,Finance,Financial - Miscellaneous Services
LUCK,18,7736.500000000001,9129.499999999998,10033.899999999998,10237.390000000001,10257.739000000001,10259.773899999998,10259.97739,15,0.0,15__0,11,Consumer Discretionary,Leisure and Recreation Services
LULU,25983,16747.999999999993,25778.899999999954,67427.00000000004,198818.00000000003,850028.957999997,2141706.573200303,2244300.6573203495,45,2.0,45__2,5,Consumer Discretionary,Textile - Apparel
LUMN,564,12199.499999999998,18052.500000000015,52761.06000000001,266220.0000000007,296622.0000000021,299662.2000000002,299966.2199999966,30,0.0,30__0,8,Utilities,Diversified Communication Services
LUNR,7182,14000.0,20160.0,44551.07999999987,150734.52000000046,359188.0373999834,575918.8037401814,597591.8803740181,40,1.0,40__1,6,Aerospace,Aerospace - Defense
LUV,1839,21782.4,39977.5,122158.71999999997,398360.8000000014,463055.30079999927,469305.5300800008,469930.5530079949,35,1.0,35__1,7,Transportation,Transportation - Airline
LVS,2247,15600.0,24791.599999999937,129739.27999999947,342500.00000000006,547387.7479999976,599058.7748000812,604225.8774799965,35,3.0,35__3,7,Consumer Discretionary,Gaming
LVWR,11,9300.0,9450.0,9570.0,9597.0,9599.7,9599.97,9599.997,10,0.0,10__0,12,Auto-Tires-Trucks,Automotive - Domestic
LW,1164,15184.000000000002,26543.999999999945,124042.49999999888,440219.99999999936,1598810.0000001169,1734881.0000000412,1748488.0999998269,30,2.0,30__2,8,Consumer Staples,Food - Miscellaneous
LWLG,2,3644.0,3652.0,3658.4,3659.84,3659.984,3659.9984,3659.99984,5,0.0,5__0,13,Basic Materials,Chemical - Plastic
LX,102,11408.6,17196.899999999987,30469.74999999997,68350.42500000005,72175.04250000026,72557.50425000027,72595.75042499998,20,0.0,20__0,10,Finance,Financial - Consumer Loans
LXEO,1,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,0,0.0,0__0,14,Medical,Medical - Drugs
LXRX,11,8370.0,10685.0,12537.000000000002,12953.7,12995.370000000003,12999.537,12999.953700000002,10,0.0,10__0,12,Medical,Medical - Biomedical and Genetics
LXU,3,5812.000000000001,5901.000000000001,5972.200000000001,5988.220000000001,5989.822000000001,5989.982200000001,5989.998220000001,5,0.0,5__0,13,Basic Materials,Chemical - Diversified 
LYB,227,11538.000000000002,22727.999999999985,58435.32000000005,62299.55,62772.45499999997,62819.74550000005,62824.474550000006,25,1.0,25__1,9,Basic Materials,Chemical - Diversified 
LYFT,3197,15276.600000000006,21202.0,59964.39999999998,178085.32800000306,485398.91280000244,489104.29128000257,489474.8291279985,35,0.0,35__0,7,Computer and Technology,Internet - Services
LYV,1270,16172.100000000004,27582.999999999916,90089.19999999976,885765.2399999992,1504782.2250000145,1579561.2224999866,1587039.122249939,30,2.0,30__2,8,Consumer Discretionary,Film and Television Production and Distribution
LZ,29,14320.0,29787.999999999945,49384.79999999999,52746.480000000025,53082.648,53116.264800000004,53119.62648,15,0.0,15__0,11,Industrial Products,Industrial Services
LZB,1,4565.000000000001,4565.000000000001,4565.000000000001,4565.000000000001,4565.000000000001,4565.000000000001,4565.000000000001,0,0.0,0__0,14,Consumer Discretionary,Furniture
M,1069,13560.000000000011,25746.39999999998,70255.19999999998,346649.8320000031,443055.976399998,452050.59764001257,452950.059763997,30,0.0,30__0,8,Retail-Wholesale,Retail - Regional Department Stores
MA,5708,14400.0,23200.399999999994,66025.05000000051,181461.28499999005,422325.5603999961,431482.55604000285,432398.2556039954,40,1.0,40__1,6,Business Services,Financial Transaction Services
MAA,19,6712.799999999999,10611.099999999957,25062.220000000005,28313.721999999987,28638.872200000013,28671.387219999993,28674.638721999985,15,0.0,15__0,11,Finance,REIT and Equity Trust - Residential
MAC,42,13689.999999999998,19183.499999999975,45387.59999999987,58538.76000000011,59853.87599999996,59985.38760000018,59998.538759999894,15,0.0,15__0,11,Finance,REIT and Equity Trust - Retail
MAG,17,7700.0,8200.0,8840.0,8984.0,8998.4,8999.84,8999.984,10,0.0,10__0,12,Basic Materials,Mining - Silver
MAGN,6,119500.0,125750.0,130750.0,131875.0,131987.5,131998.75,131999.875,10,2.0,10__2,12,Construction,Engineering - R and D Services
MAIN,85,9348.000000000002,16047.999999999998,24298.19999999988,50489.81999999989,53108.982000000186,53370.89820000012,53397.089819999965,20,0.0,20__0,10,Finance,Financial - SBIC & Commercial Industry
MAMA,8,6709.999999999999,8704.999999999996,10300.999999999998,10660.100000000002,10696.009999999998,10699.601,10699.9601,10,0.0,10__0,12,Consumer Staples,Food - Miscellaneous
MAN,15,15014.999999999998,51512.49999999988,114302.49999999994,128430.25000000007,129843.02499999997,129984.30249999999,129998.43024999998,10,0.0,10__0,12,Business Services,Staffing Firms
MANH,241,14690.0,25884.000000000004,57087.999999999905,507605.5999999956,611784.5599999996,622202.4560000027,623244.2455999907,25,1.0,25__1,9,Computer and Technology,Computer - Software
MANU,2,6800.0,6900.0,6980.0,6998.0,6999.8,6999.9800000000005,6999.998,5,0.0,5__0,13,Consumer Discretionary,Leisure and Recreation Services
MAPS,1,4980.0,4980.0,4980.0,4980.0,4980.0,4980.0,4980.0,0,0.0,0__0,14,Business Services,Technology Services
MAR,1625,15540.0,26975.999999999993,111559.31999999998,685181.5919999983,882609.6600000119,909060.9660000135,911706.0966000013,30,2.0,30__2,8,Consumer Discretionary,Hotels and Motels
MARA,42456,14810.0,22849.5,67607.19999999995,409076.9799999996,1012953.6150000616,1169719.4977506944,1237539.4497745528,45,0.0,45__0,5,Finance,Financial - Miscellaneous Services
MAS,82,26160.000000000047,38345.75000000001,92722.17999999989,126272.21799999986,129627.22180000006,129962.72217999994,129996.2722179996,20,0.0,20__0,10,Construction,Building Products - Miscellaneous
MASI,151,18950.0,30360.000000000004,159500.0,214949.99999999974,221295.00000000064,221929.50000000032,221992.95000000045,20,0.0,20__0,10,Medical,Medical - Instruments
MASS,4,4188.000000000001,4314.000000000001,4414.800000000001,4437.4800000000005,4439.7480000000005,4439.974800000001,4439.997480000001,5,0.0,5__0,13,Medical,Medical - Instruments
MAT,109,12863.000000000002,19472.999999999956,42576.64000000002,272310.52799999894,297231.0527999992,299723.10527999955,299972.3105280007,20,0.0,20__0,10,Consumer Discretionary,Toys - Games - Hobbies
MATV,12,113954.40000000001,162224.69999999992,208444.94000000006,218844.4940000001,219884.44940000007,219988.44494000007,219998.84449399993,10,2.0,10__2,12,Basic Materials,Chemical - Specialty
MATW,2,56075.0,58912.5,61182.5,61693.25,61744.325,61749.4325,61749.94325,5,1.0,5__1,13,Consumer Staples,Funeral Services
MATX,72,43904.999999999985,189779.25000000044,537686.1900000002,543763.719,544371.4719,544432.24719,544438.3247189999,20,2.0,20__2,10,Transportation,Transportation - Services
MAX,56,11775.0,13610.0,17051.250000000004,17905.125,17990.512500000004,17999.051250000004,17999.905124999994,15,0.0,15__0,11,Business Services,Technology Services
MAXN,39,7000.0,7020.0,8811.999999999993,9701.200000000008,9790.120000000004,9799.012,9799.901199999991,15,0.0,15__0,11,Oils-Energy,Solar
MBC,1,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,0,0.0,0__0,14,Consumer Discretionary,Furniture
MBI,4,13363.500000000002,14181.749999999998,14836.349999999999,14983.635,14998.3635,14999.836350000001,14999.983635,5,3.0,5__3,13,Finance,Insurance - Multi line
MBIN,1,11499.999999999998,11499.999999999998,11499.999999999998,11499.999999999998,11499.999999999998,11499.999999999998,11499.999999999998,0,2.0,0__2,14,Finance,Banks - Northeast
MBLY,3010,11608.499999999998,16413.749999999993,39169.39999999995,203280.07499999995,515188.5359999422,600482.8536000801,609012.2853599937,35,0.0,35__0,7,Auto-Tires-Trucks,Automotive - Original Equipment
MBOT,8,7516.0,8117.999999999999,8599.6,8707.960000000001,8718.796,8719.8796,8719.98796,10,0.0,10__0,12,Medical,Medical - Instruments
MBUU,6,22095.0,29722.5,35824.50000000001,37197.450000000004,37334.74500000001,37348.474500000004,37349.84745000001,10,0.0,10__0,12,Consumer Discretionary,Leisure and Recreation Products
MC,30,48719.90000000001,58602.94999999998,80282.52000000003,87228.25200000002,87922.8252,87992.28252000002,87999.22825199997,15,0.0,15__0,11,Finance,Financial - Investment Bank
MCD,10411,13750.0,20857.5,54950.999999999854,312196.00000000064,651775.2780000111,659208.0072000104,659920.8007199942,40,1.0,40__1,6,Retail-Wholesale,Retail - Restaurants
MCFT,3,47203.0,52521.49999999999,56776.299999999996,57733.63,57829.363,57838.9363,57839.89363,5,1.0,5__1,13,Consumer Discretionary,Leisure and Recreation Products
MCHP,2180,17403.800000000003,28409.74999999997,90252.00000000004,348271.9999999972,555330.4999999795,595533.0500000445,599553.3049999858,35,3.0,35__3,7,Computer and Technology,Semiconductor - Analog and Mixed
MCK,3088,15144.000000000016,25061.499999999956,83620.5600000007,267434.8800000004,437651.99999999825,448765.199999998,449876.519999998,35,0.0,35__0,7,Medical,Medical - Dental Supplies
MCO,441,11520.0,16240.0,39818.00000000012,84314.00000000009,98431.40000000062,99843.14000000087,99984.31399999907,25,1.0,25__1,9,Finance,Financial - Miscellaneous Services
MCRB,16,13167.5,21595.0,29658.999999999996,31473.399999999994,31654.84,31672.984000000004,31674.798399999985,10,0.0,10__0,12,Medical,Medical - Biomedical and Genetics
MCRI,1,10143.0,10143.0,10143.0,10143.0,10143.0,10143.0,10143.0,0,2.0,0__2,14,Consumer Discretionary,Gaming
MCS,1,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,0,0.0,0__0,14,Consumer Discretionary,Leisure and Recreation Services
MCW,3,8100.8,8523.4,8861.48,8937.548,8945.1548,8945.91548,8945.991548,5,0.0,5__0,13,Auto-Tires-Trucks,Automotive - Replacement Parts
MCY,317,14464.000000000005,27218.999999999985,132025.5999999981,360396.9000000039,403689.6900000047,408018.96900000307,408451.8969000003,25,1.0,25__1,9,Finance,Insurance - Property and Casualty
MDB,24303,19184.0,31344.99999999989,83997.49999999994,456376.00000000384,2633221.134000292,3980995.2420000057,3981629.524199995,45,1.0,45__1,5,Computer and Technology,Internet - Software
MDGL,707,21576.0,33073.99999999994,94309.79999999984,191696.69999999952,209519.66999999963,211301.96699999933,211480.19669999898,30,0.0,30__0,8,Medical,Medical - Drugs
MDLZ,263,16957.4,22254.699999999968,49766.499999999935,68856.0,71685.5999999998,71968.56000000026,71996.85599999975,25,1.0,25__1,9,Consumer Staples,Food - Miscellaneous
MDT,1321,20016.0,34668.0,170239.99999999988,701600.0000000164,926351.9999999899,945835.2000000214,947783.5199999872,30,2.0,30__2,8,Medical,Medical - Products
MDU,20,12570.000000000004,15750.000000000011,27149.99999999998,29715.000000000025,29971.500000000015,29997.15,29999.714999999975,15,0.0,15__0,11,Utilities,Utility - Gas Distribution
MDWD,1,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,0,0.0,0__0,14,Medical,Medical - Drugs
MDXG,2,5973.0,6111.5,6222.3,6247.23,6249.723,6249.9723,6249.99723,5,0.0,5__0,13,Medical,Medical - Biomedical and Genetics
MED,15,9202.4,9952.8,10790.560000000001,10979.056000000002,10997.905600000002,10999.790560000001,10999.979056000002,10,0.0,10__0,12,Consumer Staples,Food - Miscellaneous
MEDP,620,27104.000000000036,45296.49999999996,140951.19999999925,434522.3999999952,529452.2399999937,538945.224000009,539894.5223999951,30,2.0,30__2,8,Medical,Medical Services
MEG,11,8910.0,9645.0,10233.0,10365.300000000001,10378.53,10379.853000000001,10379.9853,10,0.0,10__0,12,Business Services,Waste Removal Services
MEI,2,21523.5,22511.75,23302.35,23480.235,23498.0235,23499.80235,23499.980235,5,3.0,5__3,13,Computer and Technology,Electronics - Connectors
MELI,21313,14727.999999999995,23840.0,65246.40000000028,284712.79999998823,782528.8000000146,1103381.433599868,1176838.1433597081,45,0.0,45__0,5,Retail-Wholesale,Internet - Commerce
