security,num_trades,p900000_trade_value,p950000_trade_value,p990000_trade_value,p999000_trade_value,p999900_trade_value,p999990_trade_value,p999999_trade_value,trade_volume_bin,cluster,final_cluster,trade_volume_bin_rank,sector,industry
JOE,4,5586.000000000001,6032.999999999999,6390.599999999999,6471.0599999999995,6479.106,6479.910600000001,6479.99106,5,0.0,5__0,13,Finance,Real Estate - Development
JOYY,7,5156.000000000001,5273.0,5366.6,5387.660000000001,5389.7660000000005,5389.976600000001,5389.997660000001,10,0.0,10__0,12,Computer and Technology,Internet - Services
JPM,29067,15339.600000000013,24000.0,63000.0,237807.0000000116,733781.5890007513,2046946.0340213426,2328395.803402917,45,1.0,45__1,5,Finance,Financial - Investment Bank
JSPR,232,16330.0,37267.99999999999,174977.99999999997,280942.50000000047,298094.25000000006,299809.42500000045,299980.9424999989,25,0.0,25__0,9,Medical,Medical - Biomedical and Genetics
JXN,109,20200.000000000004,26399.99999999999,33554.00000000001,47463.79999999994,48936.379999999954,49083.63799999998,49098.36380000004,20,0.0,20__0,10,Finance,Insurance - Life Insurance
K,52,7341.999999999999,12524.99999999998,70252.85000000018,113382.78499999981,117695.77850000012,118127.07785000015,118170.20778500008,15,0.0,15__0,11,Consumer Discretionary,Consumer Products - Discretionary
KAI,8,54999.99999999999,72499.99999999997,86499.99999999999,89650.00000000001,89965.0,89996.5,89999.65,10,3.0,10__3,12,Industrial Products,Manufacturing - General Industrial 
KALU,11,8610.0,10395.0,11823.000000000002,12144.300000000001,12176.430000000002,12179.643,12179.964300000001,10,0.0,10__0,12,Industrial Products,Metal Products - Procurement and Fabrication
KALV,13,34160.00000000002,53599.99999999995,69919.99999999997,73591.99999999999,73959.19999999997,73995.92000000003,73999.592,10,0.0,10__0,12,Medical,Medical - Drugs
KAR,1,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,0,2.0,0__2,14,Auto-Tires-Trucks,Automotive - Original Equipment
KB,2,3443.4999999999995,3444.2499999999995,3444.8499999999995,3444.9849999999997,3444.9984999999997,3444.9998499999997,3444.9999849999995,5,0.0,5__0,13,Finance,Banks - Foreign
KBH,473,15240.000000000004,18500.0,76247.99999999983,119068.80000000044,128456.88000000054,129395.68800000081,129489.56879999995,25,0.0,25__0,9,Construction,Building Products - Home Builders
KBR,72,37800.0,39956.00000000001,54200.880000000114,65748.88800000004,66903.6888000001,67019.16888000004,67030.71688799991,20,0.0,20__0,10,Construction,Engineering - R and D Services
KC,528,16491.5,26347.04999999998,70304.20000000029,113149.88999999996,113590.98900000003,113635.09889999998,113639.50988999996,25,0.0,25__0,9,Computer and Technology,Internet - Software
KD,295,18750.0,26300.4,34130.100000000006,84190.6620000011,101026.3661999994,102709.9366200021,102878.29366200021,25,0.0,25__0,9,Business Services,Technology Services
KDP,146,16500.0,26812.5,110893.5000000001,200251.12499999898,213232.6125000002,214530.76124999946,214660.57612499967,20,0.0,20__0,10,Consumer Staples,Beverages - Soft drinks
KEX,30,20760.000000000022,37740.999999999985,110432.00000000009,136323.2,138912.31999999998,139171.23200000002,139197.12319999986,15,0.0,15__0,11,Transportation,Transportation - Shipping
KEY,246,17323.5,44915.25,302805.70000000094,412620.42999999964,433829.44300000113,435950.3443000018,436162.43442999944,25,2.0,25__2,9,Finance,Banks - Major Regional
KEYS,196,10920.0,18977.5,183308.25000000012,255181.9500000005,268518.1950000005,269851.8195000005,269985.18194999854,25,0.0,25__0,9,Computer and Technology,Electronics - Measuring Instruments
KFY,3,10920.0,11710.0,12342.0,12484.2,12498.42,12499.842,12499.984199999999,5,0.0,5__0,13,Business Services,Staffing Firms
KGC,174,16050.000000000025,34864.6,80981.1300000002,110957.29999999996,114055.72999999988,114365.57300000038,114396.55729999964,20,0.0,20__0,10,Basic Materials,Mining - Gold
KGS,5,11244.0,12871.999999999998,14174.4,14467.44,14496.744,14499.674400000002,14499.967439999999,5,3.0,5__3,13,Oils-Energy,Oil and Gas - Mechanical and and Equipment
KHC,1004,12000.0,18000.0,56109.900000000045,99999.84999999999,150383.20000000295,155438.32000000475,155943.8319999954,30,2.0,30__2,8,Consumer Staples,Food - Miscellaneous
KIDZ,3,6287.999999999999,6586.499999999999,6825.299999999999,6879.029999999999,6884.402999999999,6884.940299999999,6884.994029999999,5,0.0,5__0,13,Business Services,Technology Services
KIM,3,81540.8,85870.4,89334.08,90113.408,90191.3408,90199.13408,90199.913408,5,1.0,5__1,13,Finance,REIT and Equity Trust - Retail
KIND,1,3460.0,3460.0,3460.0,3460.0,3460.0,3460.0,3460.0,0,2.0,0__2,14,Computer and Technology,Internet - Software
KINS,12,8700.0,9790.0,10758.000000000004,10975.800000000003,10997.580000000004,10999.758000000003,10999.9758,10,0.0,10__0,12,Finance,Insurance - Property and Casualty
KKR,3311,14960.0,26745.0,106360.00000000003,325316.4700000001,354920.804999998,359492.0805000054,359949.20804999914,35,0.0,35__0,7,Finance,Financial - Investment Management
KLAC,4098,18989.999999999996,29194.999999999818,86705.39999999994,334153.79999999906,670709.0179999509,785774.9017999951,797281.4901799995,35,2.0,35__2,7,Computer and Technology,Electronics - Miscellaneous Products
KLC,1,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,0,2.0,0__2,14,Consumer Discretionary,Schools
KLG,7,12100.000000000002,12100.000000000002,12100.000000000002,12100.000000000002,12100.000000000002,12100.000000000002,12100.000000000002,10,0.0,10__0,12,Consumer Staples,Consumer Products - Staples
KLIC,24,29683.299999999996,40469.84999999998,51873.02999999999,54489.303,54750.930300000015,54777.09303000001,54779.70930299997,15,0.0,15__0,11,Computer and Technology,Electronics - Manufacturing Machinery
KLXE,2,7475.0,7475.0,7475.0,7475.0,7475.0,7475.0,7475.0,5,0.0,5__0,13,Oils-Energy,Oil and Gas - Field Services
KMB,278,20632.200000000004,62149.99999999998,193500.0,204594.2100000002,207902.42100000026,208233.24210000006,208266.32421000025,25,2.0,25__2,9,Consumer Staples,Consumer Products - Staples
KMI,590,15000.0,23300.39999999995,48656.04000000008,108578.99999999508,155757.90000000055,160475.78999999806,160947.57900000084,30,2.0,30__2,8,Oils-Energy,Oil and Gas - Production and Pipelines
KMT,1,6960.000000000001,6960.000000000001,6960.000000000001,6960.000000000001,6960.000000000001,6960.000000000001,6960.000000000001,0,2.0,0__2,14,Industrial Products,Manufacturing - Tools & Related Products
KMX,1111,14720.000000000002,24030.0,50391.0,620250.0000000225,1005045.0000000501,1045504.5000000234,1049550.45000003,30,1.0,30__1,8,Retail-Wholesale,Automotive - Retail and Wholesale - Parts
KN,1,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,0,2.0,0__2,14,Computer and Technology,Communication - Components
KNF,60,70250.40000000004,110819.74999999997,177299.99999999988,193230.0000000001,194823.0000000001,194982.30000000013,194998.22999999998,20,2.0,20__2,10,Construction,Building Products - Miscellaneous
KNSA,1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,0,2.0,0__2,14,Medical,Medical - Biomedical and Genetics
KNSL,124,15984.000000000002,27500.0,48651.4,63876.164999999906,65774.11650000005,65963.91165000011,65982.89116499995,20,0.0,20__0,10,Finance,Insurance - Property and Casualty
KNTK,41,32314.999999999996,47879.99999999999,85784.00000000007,104716.40000000005,106609.64000000012,106798.96400000005,106817.89640000009,15,0.0,15__0,11,Oils-Energy,Oil and Gas - Field Services
KNX,297,29688.00000000002,72143.2,170298.4000000009,311915.8800000005,328191.58799999906,329819.1588000017,329981.91588000057,25,2.0,25__2,9,Transportation,Transportation - Truck
KO,4532,14497.200000000003,22500.0,63583.48999999983,205932.8590000012,396411.78000002675,435641.1780000464,439564.11779995216,35,0.0,35__0,7,Consumer Staples,Beverages - Soft drinks
KOD,2,4630.0,4715.0,4783.0,4798.3,4799.83,4799.983,4799.9983,5,0.0,5__0,13,Medical,Medical - Biomedical and Genetics
KODK,107,12948.000000000002,18375.0,37053.599999999984,57588.18000000012,59731.81800000007,59946.18180000009,59967.61817999994,20,0.0,20__0,10,Computer and Technology,Electronics - Miscellaneous Products
KOPN,33,12776.000000000002,16899.999999999993,19920.0,19992.0,19999.2,19999.920000000002,19999.992,15,0.0,15__0,11,Computer and Technology,Electronics - Miscellaneous Products
KOS,9,8318.400000000001,13141.199999999995,16999.44,17867.544,17954.3544,17963.035440000003,17963.903543999997,10,0.0,10__0,12,Oils-Energy,Oil and Gas - Exploration and Production - International
KR,1222,12352.0,18896.200000000004,74392.49999999924,362419.49999999977,391168.4999999993,392816.85000000196,392981.6850000002,30,2.0,30__2,8,Retail-Wholesale,Retail - Supermarkets
KRC,6,118265.00000000001,118265.00000000001,118265.00000000001,118265.00000000001,118265.00000000001,118265.00000000001,118265.00000000001,10,3.0,10__3,12,Finance,REIT and Equity Trust - Other
KRNT,2,4676.000000000001,4758.000000000001,4823.600000000001,4838.360000000001,4839.836000000001,4839.983600000001,4839.9983600000005,5,0.0,5__0,13,Industrial Products,Commercial Printing
KROS,25,10650.0,11269.999999999998,17175.999999999985,18817.59999999999,18981.759999999987,18998.176000000014,18999.817600000002,15,0.0,15__0,11,Medical,Medical - Biomedical and Genetics
KRYS,215,28728.0,117299.99999999981,508064.499999999,739300.0000000001,748930.0,749893.0000000001,749989.3,25,2.0,25__2,9,Medical,Medical - Biomedical and Genetics
KSPI,31,28979.999999999996,48970.0,72326.99999999999,77081.69999999998,77557.17,77604.71700000002,77609.47169999995,15,0.0,15__0,11,Business Services,Financial Transaction Services
KSS,1985,15465.2,29500.0,283190.40000000165,761647.4880000365,1239393.9504,1241486.4950400006,1241695.749504,35,2.0,35__2,7,Retail-Wholesale,Retail - Regional Department Stores
KTB,24,11399.999999999998,14677.499999999993,59309.49999999998,71180.95000000001,72368.0950000001,72486.80950000009,72498.68094999986,15,0.0,15__0,11,Consumer Discretionary,Textile - Apparel
KTOS,359,15000.0,18462.69999999998,32492.88000000004,107194.1399999997,132219.41400000043,134721.94140000004,134972.19413999957,25,0.0,25__0,9,Aerospace,Aerospace - Defense Equipment
KULR,608,12033.000000000007,19176.949999999993,37255.249999999876,80831.33400000044,88937.33340000005,89747.93333999967,89828.99333399913,30,2.0,30__2,8,Computer and Technology,Electronics - Semiconductors
KURA,19,12068.999999999998,16709.69999999999,19335.54,19926.353999999996,19985.435400000002,19991.343539999998,19991.934353999997,15,0.0,15__0,11,Medical,Medical - Biomedical and Genetics
KVUE,486,22468.0,47875.0,209062.49999999956,262704.6699999995,277710.66700000037,279211.2667000008,279361.3266699991,25,2.0,25__2,9,Consumer Staples,Consumer Products - Staples
KVYO,206,15244.0,21656.25,75584.99999999991,99591.24999999985,101759.12500000001,101975.91250000003,101997.59125000007,25,0.0,25__0,9,Computer and Technology,Internet - Software
KW,2,23626.5,24675.75,25515.15,25704.015,25722.9015,25724.79015,25724.979015,5,3.0,5__3,13,Finance,Real Estate - Operations
KWR,5,5508.0,5904.0,6220.8,6292.08,6299.2080000000005,6299.920800000001,6299.99208,5,0.0,5__0,13,Basic Materials,Chemical - Specialty
KXIN,2,21662.7,21782.85,21878.97,21900.597,21902.7597,21902.97597,21902.997597,5,3.0,5__3,13,Auto-Tires-Trucks,Automotive - Foreign
KYMR,21,6160.000000000001,7000.0,7416.0,7509.6,7518.960000000001,7519.896000000001,7519.989600000001,15,0.0,15__0,11,Medical,Medical - Biomedical and Genetics
KZIA,1,3885.0,3885.0,3885.0,3885.0,3885.0,3885.0,3885.0,0,2.0,0__2,14,Medical,Medical - Biomedical and Genetics
L,14,4830.0,5302.499999999999,6004.499999999999,6162.45,6178.244999999999,6179.8245000000015,6179.982449999999,10,0.0,10__0,12,Finance,Insurance - Multi line
LAC,50,19258.4,21000.0,50137.49999999995,61713.750000000015,62871.37500000002,62987.13750000002,62998.71374999989,15,0.0,15__0,11,Basic Materials,Mining - Miscellaneous
LAD,139,20688.0,35541.0,100150.80000000019,181675.85999999964,190994.58599999978,191926.4586000013,192019.64586000057,20,0.0,20__0,10,Retail-Wholesale,Automotive - Retail and Whole Sales
LAES,237,14160.000000000002,20000.0,33253.99999999987,42437.70000000005,43483.77000000006,43588.37700000009,43598.8377,25,0.0,25__0,9,Computer and Technology,Electronics - Semiconductors
LAKE,7,12232.0,12990.999999999998,13598.199999999999,13734.82,13748.481999999998,13749.8482,13749.98482,10,0.0,10__0,12,Industrial Products,Security and Safety Services
LAMR,7,9640.000000000002,10869.999999999998,11854.0,12075.400000000001,12097.54,12099.754000000004,12099.975400000001,10,0.0,10__0,12,Finance,REIT and Equity Trust - Other
LANC,10,10173.499999999998,12236.749999999995,13887.35,14258.734999999999,14295.873500000002,14299.58735,14299.958734999998,10,0.0,10__0,12,Consumer Staples,Food - Miscellaneous
LASE,34,7758.5,9326.999999999996,13677.150000000007,14908.214999999993,15031.321499999985,15043.632150000005,15044.86321499999,15,0.0,15__0,11,Industrial Products,Manufacturing - General Industrial 
LASR,1,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,0,2.0,0__2,14,Computer and Technology,Electronics - Semiconductors
LAZ,33,7330.000000000001,20906.99999999997,32600.399999999998,32609.039999999997,32609.903999999995,32609.990399999995,32609.999039999995,15,0.0,15__0,11,Finance,Financial - Miscellaneous Services
LAZR,337,11850.0,16354.4,35268.47999999989,272799.9999999975,333280.00000000437,339328.00000000274,339932.7999999992,25,0.0,25__0,9,Auto-Tires-Trucks,Automotive - Original Equipment
LB,66,18950.0,22600.0,46538.99999999977,71073.9000000001,73527.3899999999,73772.73900000029,73797.27389999974,20,0.0,20__0,10,Oils-Energy,Oil and Gas - Integrated - United States
LBRDK,1,3219.9999999999995,3219.9999999999995,3219.9999999999995,3219.9999999999995,3219.9999999999995,3219.9999999999995,3219.9999999999995,0,2.0,0__2,14,Consumer Discretionary,Cable Television
LBRT,59,11709.000000000002,13788.999999999984,19065.0,19456.5,19495.649999999998,19499.565,19499.956499999997,20,0.0,20__0,10,Oils-Energy,Oil and Gas - Field Services
LBTYA,23,11405.000000000002,16670.999999999993,31581.000000000022,35234.10000000003,35599.41000000003,35635.94100000002,35639.59409999997,15,0.0,15__0,11,Utilities,Diversified Communication Services
LC,113,11495.999999999996,16372.799999999976,34063.99999999996,61506.800000000156,64515.67999999993,64816.56799999999,64846.65679999995,20,0.0,20__0,10,Finance,Financial - Miscellaneous Services
LCID,856,9855.0,14031.25,42366.00000000063,519970.0,519970.0,519970.0,519970.0,30,2.0,30__2,8,Auto-Tires-Trucks,Automotive - Domestic
LCII,22,9055.000000000004,24209.99999999999,40009.99999999999,43600.99999999999,43960.100000000035,43996.010000000024,43999.601,15,0.0,15__0,11,Auto-Tires-Trucks,Automotive - Original Equipment
LDOS,300,11526.000000000004,18003.0,37509.399999999994,84350.05000000141,101855.00500000014,103605.50049999928,103780.55005000104,25,0.0,25__0,9,Computer and Technology,Computers - IT Services
LE,6,4395.0,4492.5,4570.5,4588.05,4589.805,4589.9805,4589.99805,10,0.0,10__0,12,Retail-Wholesale,Retail - Catalog Shopping
LEA,63,20248.0,52050.0,138000.00000000026,193800.00000000023,199380.00000000003,199938.0000000002,199993.80000000002,20,2.0,20__2,10,Auto-Tires-Trucks,Automotive - Original Equipment
LECO,10,11756.699999999999,14878.349999999993,17375.670000000002,17937.567,17993.7567,17999.375669999998,17999.937566999997,10,0.0,10__0,12,Industrial Products,Manufacturing - Tools & Related Products
LEG,6,10839.5,13856.25,16269.650000000001,16812.665,16866.966500000002,16872.39665,16872.939665,10,0.0,10__0,12,Consumer Discretionary,Furniture
LEGH,1,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0,2.0,0__2,14,Finance,Real Estate - Operations
LEGN,171,13000.0,16512.5,38015.00000000044,152150.0000000013,168215.00000000044,169821.50000000003,169982.1500000003,20,0.0,20__0,10,Medical,Medical - Biomedical and Genetics
LEN,3587,15918.000000000002,24189.799999999996,78182.79999999936,414468.48200000776,2615772.8999999273,3591577.29000013,3689157.728999188,35,1.0,35__1,7,Construction,Building Products - Home Builders
LESL,12,17079.000000000004,20134.999999999996,22027.000000000004,22452.700000000004,22495.270000000004,22499.527000000002,22499.952699999998,10,0.0,10__0,12,Consumer Staples,Consumer Products - Staples
LEU,2362,13676.000000000005,21066.499999999985,64292.399999999856,110323.41400000064,208536.38199999218,229653.63820002633,231765.363819971,35,0.0,35__0,7,Basic Materials,Mining - Non Ferrous
LEVI,143,16545.999999999996,29860.000000000004,95800.00000000013,443200.00000000163,494320.0000000047,499432.00000000163,499943.1999999956,20,2.0,20__2,10,Retail-Wholesale,Retail - Apparel and Shoes
LFCR,2,3621.0,3630.5,3638.1,3639.81,3639.981,3639.9981,3639.99981,5,0.0,5__0,13,Medical,Medical - Biomedical and Genetics
LFMD,113,13673.000000000002,28649.999999999945,40301.2,119962.00000000047,128996.1999999998,129899.61999999998,129989.96199999987,20,0.0,20__0,10,Medical,Medical Services
LFST,6,76655.0,110702.5,137940.50000000003,144069.05000000002,144681.90500000003,144743.19050000003,144749.31905000002,10,3.0,10__3,12,Medical,Medical - Outpatient and Home Healthcare
LFUS,4,19147.2,19773.6,20274.719999999998,20387.471999999998,20398.747199999998,20399.87472,20399.987472,5,3.0,5__3,13,Computer and Technology,Electronics - Miscellaneous Components
LFVN,5,4452.8,4726.4,4945.28,4994.528,4999.4528,4999.94528,4999.994528,5,0.0,5__0,13,Medical,Medical - Dental Supplies
LFWD,2,11155.5,11570.25,11902.05,11976.705,11984.1705,11984.91705,11984.991705,5,0.0,5__0,13,Computer and Technology,Internet - Software
LGIH,24,22087.999999999996,44375.99999999995,49524.59999999999,49934.45999999999,49975.445999999996,49979.544599999994,49979.954459999986,15,0.0,15__0,11,Finance,Real Estate - Development
LGND,6,6300.0,6950.0,7470.000000000001,7587.0,7598.700000000001,7599.87,7599.987,10,0.0,10__0,12,Medical,Medical - Biomedical and Genetics
